key,direction,w,dominant_celltype,origin,purity
chr12:46650000-46700000,up,0.0381512168485247,SCT_B,Fetal,1
chr1:57000000-57050000,up,0.038120142982642,proSCT,Fetal,0.997
chr2:214050000-214100000,up,0.038053022620996,SCT,Fetal,1
chr7:94250000-94300000,up,0.0380176873136601,VCT,Fetal,0.999
chr8:29400000-29450000,up,0.0379421568947383,SCT,Fetal,1
chr17:36600000-36650000,up,0.0379184643832844,VCT,Fetal,0.999
chr1:10100000-10150000,up,0.0378823663655337,VCT,Fetal,0.999
chr2:46500000-46550000,up,0.0378772272710112,SCT_B,Fetal,1
chr5:55200000-55250000,up,0.0378763086371035,Epi,Maternal,0.991
chr2:97400000-97450000,up,0.0378448481985678,B,Maternal,0.659
chr22:36850000-36900000,up,0.0378387412261995,SCT_B,Fetal,1
chr8:135700000-135750000,up,0.037819038278049,SCT_B,Fetal,1
chr21:32700000-32750000,up,0.0378120239347077,EVT,Fetal,0.999
chr19:40050000-40100000,up,0.0377304154698214,SCT_B,Fetal,1
chr1:87600000-87650000,up,0.0377183166891051,SCT_B,Fetal,1
chr2:235850000-235900000,up,0.0376883945867238,EVT,Fetal,0.999
chr13:99600000-99650000,up,0.0376798668378502,fEC,Fetal,0.868
chr1:144500000-144550000,up,0.0376737188086678,T,Maternal,0.689
chr8:128650000-128700000,up,0.0376661519563555,SCT_A,Fetal,1
chr22:33250000-33300000,up,0.0376591530548308,iEVT,Fetal,1
chr15:69350000-69400000,up,0.037620294558226,SCT,Fetal,1
chr12:8800000-8850000,up,0.0376102887567313,Epi,Maternal,0.991
chr16:22200000-22250000,up,0.0375402752619165,B,Maternal,0.659
chr9:129100000-129150000,up,0.0375356254048219,fEC,Fetal,0.868
chr2:10900000-10950000,up,0.0375306154191524,VCT,Fetal,0.999
chr1:116950000-117000000,up,0.0374663305701269,SCT,Fetal,1
chr2:20700000-20750000,up,0.0374586775278173,SCT_B,Fetal,1
chr10:104500000-104550000,up,0.0373864837296018,SCT_B,Fetal,1
chr10:77000000-77050000,up,0.0373602083475088,SCT_B,Fetal,1
chr9:131600000-131650000,up,0.0373344021480141,GC,Fetal,0.929
chr17:37850000-37900000,up,0.0373174951115772,SCT_B,Fetal,1
chr8:128800000-128850000,up,0.0373018284178005,fEC,Fetal,0.868
chr4:50000-100000,up,0.0372946783274489,SCT,Fetal,1
chr6:159300000-159350000,up,0.0372178300312535,SCT_B,Fetal,1
chr16:85350000-85400000,up,0.0372115340109858,SCT_B,Fetal,1
chr16:24500000-24550000,up,0.0371812736554622,SCT_B,Fetal,1
chr11:101850000-101900000,up,0.0371683605123854,VCT,Fetal,0.999
chr1:53350000-53400000,up,0.0371453521990012,VCT,Fetal,0.999
chr3:192600000-192650000,up,0.0371343613637479,SCT_B,Fetal,1
chr17:15300000-15350000,up,0.0370951561304296,pEVT,Fetal,0.968
chr17:40650000-40700000,up,0.0370795919619098,SCT_B,Fetal,1
chr7:149150000-149200000,up,0.0370608561668325,SCT_B,Fetal,1
chr19:9150000-9200000,up,0.0369928310124951,Epi,Maternal,0.991
chr12:56100000-56150000,up,0.0369871218694048,dNK,Maternal,0.666
chr14:59700000-59750000,up,0.0369335252734371,SCT_B,Fetal,1
chr2:110400000-110450000,up,0.036886435957772,eEVT,Fetal,1
chr9:75150000-75200000,up,0.0368776185937014,SCT_A,Fetal,1
chr11:62250000-62300000,up,0.03686963852539,SCT_B,Fetal,1
chr1:228900000-228950000,up,0.0368503329434324,pEVT,Fetal,0.968
chr8:80650000-80700000,up,0.036849144819844,SCT_B,Fetal,1
chr9:27400000-27450000,up,0.0367819010744309,SCT_B,Fetal,1
chr5:138050000-138100000,up,0.0367727677930518,SCT,Fetal,1
chr9:6600000-6650000,up,0.0367442665931405,VCT,Fetal,0.999
chr4:87800000-87850000,up,0.0366751664148777,SCT,Fetal,1
chr22:18500000-18550000,up,0.0366661817684933,EVT,Fetal,0.999
chr13:44750000-44800000,up,0.0366366346054923,SCT,Fetal,1
chr2:232500000-232550000,up,0.0366190381525386,GC,Fetal,0.929
chr2:235750000-235800000,up,0.0366139004817816,SCT_B,Fetal,1
chr2:213800000-213850000,up,0.0366020140633411,SCT,Fetal,1
chr14:62400000-62450000,up,0.0365995216303564,SCT_A,Fetal,1
chr2:47050000-47100000,up,0.0365900824482908,SCT,Fetal,1
chr1:153300000-153350000,up,0.0365893852010523,SCT_B,Fetal,1
chr10:128050000-128100000,up,0.0365680574966601,SCT_B,Fetal,1
chr6:164400000-164450000,up,0.036567257972703,iEVT,Fetal,1
chr14:81400000-81450000,up,0.0364874350946043,SCT_B,Fetal,1
chr12:3200000-3250000,up,0.0364864117260917,fEC,Fetal,0.868
chr5:141700000-141750000,up,0.0364823559265583,SCT,Fetal,1
chr14:100000000-100050000,up,0.0364522637539897,fEC,Fetal,0.868
chr11:95800000-95850000,up,0.0364255393739503,SCT,Fetal,1
chr3:129350000-129400000,up,0.0364242160078322,SCT_B,Fetal,1
chr8:17350000-17400000,up,0.0363608302928614,Epi,Maternal,0.991
chr16:80650000-80700000,up,0.0363418016421935,SCT_B,Fetal,1
chr10:115700000-115750000,up,0.0363231478707194,proSCT,Fetal,0.997
chr19:40000000-40050000,up,0.0363101524639723,SCT_B,Fetal,1
chr3:194900000-194950000,up,0.036289421036286,SCT,Fetal,1
chr2:231850000-231900000,up,0.0362704687074282,SCT_B,Fetal,1
chr2:54050000-54100000,up,0.0362314265765261,proSCT,Fetal,0.997
chr15:34400000-34450000,up,0.0361896195706302,SCT_B,Fetal,1
chr2:190450000-190500000,up,0.0361628086038701,proSCT,Fetal,0.997
chr14:106150000-106200000,up,0.0361571165925982,SCT,Fetal,1
chr15:76400000-76450000,up,0.0361152332336,SCT_A,Fetal,1
chr20:11850000-11900000,up,0.0361101413825963,proSCT,Fetal,0.997
chr20:55400000-55450000,up,0.0360881197869943,uDSC,Maternal,0.99
chr7:135350000-135400000,up,0.0360849735545984,proSCT,Fetal,0.997
chr5:95000000-95050000,up,0.0360514827789018,SCT_B,Fetal,1
chr7:6100000-6150000,up,0.0360016644550353,SCT_B,Fetal,1
chr6:53000000-53050000,up,0.035980900551289,eEVT,Fetal,1
chr2:20650000-20700000,up,0.0359728109794098,SCT_B,Fetal,1
chr11:82700000-82750000,up,0.0359531267077944,VCT,Fetal,0.999
chr19:23700000-23750000,up,0.0359135629965783,SCT_B,Fetal,1
chr3:110750000-110800000,up,0.035863318420337,SCT_B,Fetal,1
chr19:50250000-50300000,up,0.0358548960726741,SCT_B,Fetal,1
chr19:46700000-46750000,up,0.0358386174523657,iEVT,Fetal,1
chr21:19100000-19150000,up,0.0358283288270053,SCT_B,Fetal,1
chr14:52000000-52050000,up,0.035827738452408,iEVT,Fetal,1
chr20:24100000-24150000,up,0.0358225668987445,SCT_B,Fetal,1
chr17:13000000-13050000,up,0.0358175468390642,iEVT,Fetal,1
chr14:70250000-70300000,up,0.0357838465281029,SCT_B,Fetal,1
chr3:105650000-105700000,up,0.0357815878102813,SCT_B,Fetal,1
chr19:37250000-37300000,up,0.035779662030453,SCT_B,Fetal,1
chr13:97800000-97850000,up,0.0357637992166907,eEVT,Fetal,1
chr12:4100000-4150000,up,0.0357619976825035,SCT_B,Fetal,1
chr1:220500000-220550000,up,0.0357486504091303,iEVT,Fetal,1
chr9:130300000-130350000,up,0.0357129756562492,GC,Fetal,0.929
chr18:9600000-9650000,up,0.0356709933368532,SCT_B,Fetal,1
chr6:7500000-7550000,up,0.0356652353159333,avVCT,Fetal,0.964
chr16:4300000-4350000,up,0.0356415332830164,SCT_B,Fetal,1
chr14:51350000-51400000,up,0.0356308562137694,HB,Fetal,0.803
chr16:67700000-67750000,up,0.0356281004055859,SCT_B,Fetal,1
chr3:195800000-195850000,up,0.0356228297121634,SCT_B,Fetal,1
chr3:107100000-107150000,up,0.0356170492108646,VCT,Fetal,0.999
chr11:950000-1000000,up,0.035615005559581,SCT_B,Fetal,1
chr8:17200000-17250000,up,0.0356117040550477,SCT_B,Fetal,1
chr5:141650000-141700000,up,0.0356016531743152,SCT,Fetal,1
chr9:34350000-34400000,up,0.0355607656403455,VCT,Fetal,0.999
chr8:27450000-27500000,up,0.0355487328669816,uDSC,Maternal,0.99
chr19:57400000-57450000,up,0.035516651122856,FB,Fetal,0.553
chr1:94250000-94300000,up,0.0355066267952532,SCT_B,Fetal,1
chr20:32300000-32350000,up,0.0354713606857875,SCT,Fetal,1
chr19:5550000-5600000,up,0.0354592311535761,SCT_B,Fetal,1
chr10:24750000-24800000,up,0.0354468681573768,VCT,Fetal,0.999
chr1:27450000-27500000,up,0.0354303983249366,SCT_B,Fetal,1
chr14:91550000-91600000,up,0.0354277798810447,SCT,Fetal,1
chr17:8000000-8050000,up,0.0353954053231249,dNK,Maternal,0.666
chr2:214000000-214050000,up,0.0353657880038447,SCT,Fetal,1
chr1:42650000-42700000,up,0.0353294962919113,SCT_B,Fetal,1
chr16:56350000-56400000,up,0.0353105181682824,VCT,Fetal,0.999
chr12:96150000-96200000,up,0.0353023667671544,iEVT,Fetal,1
chr11:1950000-2000000,up,0.0352897907184545,fEC,Fetal,0.868
chr2:218850000-218900000,up,0.035287099096032,DSC_A,Maternal,0.902
chr10:21600000-21650000,up,0.0352854144743706,SCT_B,Fetal,1
chr19:49050000-49100000,up,0.0352682372373082,GC,Fetal,0.929
chr20:55200000-55250000,up,0.0352678867751199,SCT,Fetal,1
chr1:33600000-33650000,up,0.0352588517625741,SCT_B,Fetal,1
chr16:68750000-68800000,up,0.0352491360982232,Epi,Maternal,0.991
chr1:181050000-181100000,up,0.0352442558324332,SCT_B,Fetal,1
chr19:39500000-39550000,up,0.0352418737692138,VCT,Fetal,0.999
chr16:11200000-11250000,up,0.03523767903681,dNK,Maternal,0.666
chr9:4250000-4300000,up,0.0352232128500836,EVT,Fetal,0.999
chr14:91250000-91300000,up,0.0351962092129161,SCT_B,Fetal,1
chr3:55000000-55050000,up,0.0351846568095297,SCT,Fetal,1
chr7:47500000-47550000,up,0.0351787996316774,SCT_B,Fetal,1
chr2:16050000-16100000,up,0.0351751638487765,eEVT,Fetal,1
chr19:30100000-30150000,up,0.0351732839533144,SCT_B,Fetal,1
chr11:102100000-102150000,up,0.0351627770924978,VCT,Fetal,0.999
chr10:45450000-45500000,up,0.0351387520360868,GC,Fetal,0.929
chr19:45900000-45950000,up,0.0350782620550174,GC,Fetal,0.929
chr1:21050000-21100000,up,0.0350119650702296,SCT_B,Fetal,1
chr1:234650000-234700000,up,0.0350084970938669,fEC,Fetal,0.868
chr10:112200000-112250000,up,0.0349416082345882,SCT_B,Fetal,1
chr3:57000000-57050000,up,0.034917506979089,eEVT,Fetal,1
chr11:112100000-112150000,up,0.0348854422748405,eEVT,Fetal,1
chr1:94150000-94200000,up,0.0348259039132955,SCT,Fetal,1
chr16:3200000-3250000,up,0.0348209829075485,T,Maternal,0.689
chr22:20900000-20950000,up,0.0348094795189233,SCT,Fetal,1
chr1:112900000-112950000,up,0.0347881278121388,SCT_B,Fetal,1
chr10:81900000-81950000,up,0.0347755480135548,SCT,Fetal,1
chr8:79550000-79600000,up,0.0347673244496597,SCT,Fetal,1
chr22:39550000-39600000,up,0.034747775462211,SCT_B,Fetal,1
chr9:139850000-139900000,up,0.0347319161392434,dNK,Maternal,0.666
chr3:134000000-134050000,up,0.0347177366241108,SCT_B,Fetal,1
chr16:48400000-48450000,up,0.0346573960536889,SCT_B,Fetal,1
chr2:75400000-75450000,up,0.03464756372759,SCT_B,Fetal,1
chr19:58150000-58200000,up,0.0346336566759268,SCT_B,Fetal,1
chr3:50600000-50650000,up,0.0345803337271084,T,Maternal,0.689
chr19:17350000-17400000,up,0.0345749979991814,avVCT,Fetal,0.964
chr5:102750000-102800000,up,0.034540804060799,SCT_A,Fetal,1
chr7:850000-900000,up,0.034532740964587,cilated,Maternal,1
chr11:72800000-72850000,up,0.0345271844713007,SCT_B,Fetal,1
chr1:32550000-32600000,up,0.0345208196805718,proSCT,Fetal,0.997
chr20:3850000-3900000,up,0.0345200114123507,EVT,Fetal,0.999
chr4:141050000-141100000,up,0.0345012561748048,dNK,Maternal,0.666
chr14:77550000-77600000,up,0.0344709940739294,B,Maternal,0.659
chr20:17500000-17550000,up,0.0344672464371506,aEC,Maternal,0.781
chr2:36850000-36900000,up,0.0344610554426881,proSCT,Fetal,0.997
chr5:15000000-15050000,up,0.0344356249648243,SCT_B,Fetal,1
chr8:37900000-37950000,up,0.0344181349258569,Ery,Fetal,0.612
chr8:124550000-124600000,up,0.0344081765550475,SCT_B,Fetal,1
chr4:37450000-37500000,up,0.0343866300058638,SCT_B,Fetal,1
chr12:53350000-53400000,up,0.0343774898322141,avVCT,Fetal,0.964
chr14:67850000-67900000,up,0.034354462690324,SCT,Fetal,1
chr6:11200000-11250000,up,0.0343449498007522,fEC,Fetal,0.868
chr22:19950000-20000000,up,0.0343448368141464,SCT_B,Fetal,1
chr5:31800000-31850000,up,0.0343394125970251,iEVT,Fetal,1
chr7:92050000-92100000,up,0.0343247092778325,proSCT,Fetal,0.997
chr11:61350000-61400000,up,0.0342960944540146,GC,Fetal,0.929
chr1:94800000-94850000,up,0.0342938973467779,SCT,Fetal,1
chr10:8400000-8450000,up,0.0342925213946856,eEVT,Fetal,1
chr1:94200000-94250000,up,0.0342837803291792,SCT,Fetal,1
chr16:73000000-73050000,up,0.03428005700738,SCT_B,Fetal,1
chr7:87150000-87200000,up,0.0342780912298715,SCT,Fetal,1
chr10:86250000-86300000,up,0.0342569353952004,SCT_B,Fetal,1
chr11:2000000-2050000,up,0.034247307090599,iEVT,Fetal,1
chr6:159150000-159200000,up,0.0342441538417285,proSCT,Fetal,0.997
chr15:48950000-49000000,up,0.0341948744751195,iEVT,Fetal,1
chr11:75050000-75100000,up,0.034186493502905,HB,Fetal,0.803
chr6:166000000-166050000,up,0.0341660650837245,EVT,Fetal,0.999
chr17:48100000-48150000,up,0.0341653577495326,Epi,Maternal,0.991
chr15:51600000-51650000,up,0.0341438804358231,proSCT,Fetal,0.997
chr3:154700000-154750000,up,0.0341234993229025,iEVT,Fetal,1
chr15:74450000-74500000,up,0.0341225056833492,eS,Maternal,0.994
chr11:57500000-57550000,up,0.0340799385975091,fEC,Fetal,0.868
chr5:38600000-38650000,up,0.0340710745131718,SCT,Fetal,1
chr16:68250000-68300000,up,0.0340687295973089,Epi,Maternal,0.991
chr7:1550000-1600000,up,0.034053724868652,GC,Fetal,0.929
chr12:8950000-9000000,up,0.0340468022829077,proSCT,Fetal,0.997
chr10:8600000-8650000,up,0.0340364871231493,EVT,Fetal,0.999
chr8:81200000-81250000,up,0.0340186032964844,proSCT,Fetal,0.997
chr16:55650000-55700000,up,0.0340101918135127,SCT_B,Fetal,1
chr16:75300000-75350000,up,0.03401007842914,fEC,Fetal,0.868
chr13:45300000-45350000,up,0.033972038210292,EVT,Fetal,0.999
chr2:197950000-198000000,up,0.0339574292281982,SCT_B,Fetal,1
chr3:16750000-16800000,up,0.0339551013671177,SCT_B,Fetal,1
chr1:216800000-216850000,up,0.0339522312704215,proSCT,Fetal,0.997
chr1:6450000-6500000,up,0.0339332281458905,GC,Fetal,0.929
chr2:113900000-113950000,up,0.0339315989709531,SCT_A,Fetal,1
chr1:210400000-210450000,up,0.033880155477597,SCT_B,Fetal,1
chr16:57650000-57700000,up,0.0338608549594488,VCT,Fetal,0.999
chr3:189550000-189600000,up,0.0338491860910687,VCT,Fetal,0.999
chr1:10950000-11000000,up,0.0338278482476809,SCT_B,Fetal,1
chr8:22050000-22100000,up,0.0338151108323816,SCT,Fetal,1
chr3:112050000-112100000,up,0.0337905519468007,SCT_B,Fetal,1
chr7:7300000-7350000,up,0.0337767542851109,SCT_B,Fetal,1
chr5:73900000-73950000,up,0.0337511168779234,EVT,Fetal,0.999
chr10:22900000-22950000,up,0.0337330117706472,T,Maternal,0.689
chr14:100250000-100300000,up,0.0337084341613333,FB,Fetal,0.553
chr2:48800000-48850000,up,0.033689351247975,iEVT,Fetal,1
chr10:7550000-7600000,up,0.0336803655750685,EVT,Fetal,0.999
chr11:64600000-64650000,up,0.0336686599471912,SCT_B,Fetal,1
chr9:101750000-101800000,up,0.03366109670087,SCT_B,Fetal,1
chr22:43400000-43450000,up,0.033633287232828,GC,Fetal,0.929
chr20:22700000-22750000,up,0.0336024670803043,VCT,Fetal,0.999
chr16:19100000-19150000,up,0.0335845465824726,SCT_B,Fetal,1
chr17:8500000-8550000,up,0.0335606188402798,VCT,Fetal,0.999
chr15:41850000-41900000,up,0.0335434266054969,SCT_B,Fetal,1
chr1:229750000-229800000,up,0.0335207656940535,eEVT,Fetal,1
chr22:33350000-33400000,up,0.0335098277545116,SCT_B,Fetal,1
chr6:157500000-157550000,up,0.0334953676532552,SCT_B,Fetal,1
chr6:13700000-13750000,up,0.0334857618617473,SCT,Fetal,1
chr15:63300000-63350000,up,0.0334717771797716,eEVT,Fetal,1
chr21:40250000-40300000,up,0.0334513314133972,Epi,Maternal,0.991
chr6:31750000-31800000,up,0.0334366250580439,SCT_B,Fetal,1
chr14:71150000-71200000,up,0.0334315798420486,SCT_A,Fetal,1
chr17:41600000-41650000,up,0.0334171044991812,SCT,Fetal,1
chr16:12700000-12750000,up,0.0334117139077192,SCT_B,Fetal,1
chr7:7950000-8000000,up,0.0334091986497936,SCT_B,Fetal,1
chr16:84500000-84550000,up,0.0333957769819186,SCT_B,Fetal,1
chr12:12700000-12750000,up,0.0333808879418585,SCT_B,Fetal,1
chr4:69200000-69250000,up,0.0333630781858311,SCT_B,Fetal,1
chr7:157150000-157200000,up,0.0333423850493401,SCT_B,Fetal,1
chr1:28600000-28650000,up,0.0333272115323761,SCT_B,Fetal,1
chr6:25150000-25200000,up,0.0333008897621086,SCT_B,Fetal,1
chr7:66050000-66100000,up,0.0333002717953997,SCT_B,Fetal,1
chr19:48950000-49000000,up,0.0332909476970669,dNK,Maternal,0.666
chr10:112600000-112650000,up,0.0332826828792908,SCT_B,Fetal,1
chr7:5450000-5500000,up,0.033277707029386,cycling_VCT,Fetal,0.959
chr2:190400000-190450000,up,0.0332524812944097,proSCT,Fetal,0.997
chr20:49600000-49650000,up,0.0332052517412269,proSCT,Fetal,0.997
chr1:201450000-201500000,up,0.0331767992083284,SCT_B,Fetal,1
chr1:120300000-120350000,up,0.0331578210378515,SCT_B,Fetal,1
chr8:74200000-74250000,up,0.0331154593270823,GC,Fetal,0.929
chr16:67200000-67250000,up,0.0331093285446067,eEVT,Fetal,1
chr4:24650000-24700000,up,0.0331065114966374,iEVT,Fetal,1
chr6:151650000-151700000,up,0.0330847014243829,SCT_B,Fetal,1
chr7:155000000-155050000,up,0.0330478466899849,SCT_B,Fetal,1
chr10:120700000-120750000,up,0.0330155749851922,SCT_B,Fetal,1
chr22:29300000-29350000,up,0.0330068773867345,VCT,Fetal,0.999
chr1:25050000-25100000,up,0.032997992345109,pvSMC,Maternal,0.456
chr20:17800000-17850000,up,0.0329793243394498,FB,Fetal,0.553
chr19:33500000-33550000,up,0.0329300190232739,Epi,Maternal,0.991
chr1:169450000-169500000,up,0.0329299831164453,SCT_B,Fetal,1
chr7:55150000-55200000,up,0.0329174978389184,proSCT,Fetal,0.997
chr8:134350000-134400000,up,0.0329149669400326,SCT_B,Fetal,1
chr22:31700000-31750000,up,0.0328981675296126,Epi,Maternal,0.991
chr11:17000000-17050000,up,0.0328611141682834,SCT_B,Fetal,1
chr20:49350000-49400000,up,0.0328609140055347,Epi,Maternal,0.991
chr17:73050000-73100000,up,0.0328570653022783,SCT_B,Fetal,1
chr12:67400000-67450000,up,0.032840595013485,SCT_B,Fetal,1
chr7:41750000-41800000,up,0.0328389001398748,SCT_B,Fetal,1
chr1:53700000-53750000,up,0.0328218228052162,proSCT,Fetal,0.997
chr1:167650000-167700000,up,0.0328217650217756,B,Maternal,0.659
chr6:6950000-7000000,up,0.0328176150861561,SCT_B,Fetal,1
chr9:71700000-71750000,up,0.0327861627754467,SCT_B,Fetal,1
chr4:8450000-8500000,up,0.0327785085316577,SCT,Fetal,1
chr2:164600000-164650000,up,0.0327743605164461,SCT_B,Fetal,1
chr1:202200000-202250000,up,0.0327560889220565,VCT,Fetal,0.999
chr7:28650000-28700000,up,0.032728567401981,SCT,Fetal,1
chr4:37700000-37750000,up,0.0327219178697806,SCT_B,Fetal,1
chr1:23900000-23950000,up,0.0327118221371376,dNK,Maternal,0.666
chr1:43650000-43700000,up,0.0326870762745213,SCT_B,Fetal,1
chr16:58050000-58100000,up,0.0326446760917895,VCT,Fetal,0.999
chr13:34200000-34250000,up,0.0326259361678812,SCT_A,Fetal,1
chr22:21350000-21400000,up,0.0325434130292086,SCT_B,Fetal,1
chr15:96750000-96800000,up,0.0325369304291055,VCT,Fetal,0.999
chr8:103700000-103750000,up,0.0325177507097492,SCT_B,Fetal,1
chr4:48300000-48350000,up,0.0325104145337912,SCT_B,Fetal,1
chr5:149100000-149150000,up,0.0324928213127968,SCT,Fetal,1
chr1:33700000-33750000,up,0.032490961063846,SCT,Fetal,1
chr8:96200000-96250000,up,0.0324896462192648,B,Maternal,0.659
chr13:73600000-73650000,up,0.0324438382590076,SCT_B,Fetal,1
chr6:27150000-27200000,up,0.0324397122038934,VCT,Fetal,0.999
chr6:138400000-138450000,up,0.0324260366785227,SCT_B,Fetal,1
chr22:39850000-39900000,up,0.0324008792207226,B,Maternal,0.659
chr6:110800000-110850000,up,0.032396993973648,SCT,Fetal,1
chr1:212750000-212800000,up,0.0323918045211757,SCT_B,Fetal,1
chr10:105250000-105300000,up,0.0323873604736281,SCT,Fetal,1
chr7:129950000-130000000,up,0.0323813133025856,SCT_B,Fetal,1
chr12:19550000-19600000,up,0.0323800660325294,SCT_B,Fetal,1
chr16:87800000-87850000,up,0.0323742765902592,SCT_B,Fetal,1
chr18:5600000-5650000,up,0.0323441955374133,proSCT,Fetal,0.997
chr20:22800000-22850000,up,0.0323421289978975,SCT_B,Fetal,1
chr1:151500000-151550000,up,0.0323340435482203,SCT_B,Fetal,1
chr13:44900000-44950000,up,0.0323238279266922,SCT_B,Fetal,1
chr14:64100000-64150000,up,0.0323208068815108,SCT_B,Fetal,1
chr6:107150000-107200000,up,0.0323124790126103,Epi,Maternal,0.991
chr10:73050000-73100000,up,0.0322821296509074,HB,Fetal,0.803
chr16:68000000-68050000,up,0.0322574224693549,SCT_B,Fetal,1
chr5:148850000-148900000,up,0.0322569958811668,EVT,Fetal,0.999
chr1:12500000-12550000,up,0.0322557644040504,Epi,Maternal,0.991
chr15:56300000-56350000,up,0.0322315968186997,SCT_B,Fetal,1
chr3:49500000-49550000,up,0.0322276913607383,SCT_B,Fetal,1
chr14:96100000-96150000,up,0.0321884275612213,SCT_B,Fetal,1
chr4:6250000-6300000,up,0.0321738761851375,cilated,Maternal,1
chr5:141900000-141950000,up,0.032172404953548,SCT,Fetal,1
chr10:91000000-91050000,up,0.032138060644823,SCT_A,Fetal,1
chr2:20550000-20600000,up,0.0321145379529309,VCT,Fetal,0.999
chr3:124550000-124600000,up,0.0321046832811512,HB,Fetal,0.803
chr8:124500000-124550000,up,0.0320966767085654,uDSC,Maternal,0.99
chr2:238600000-238650000,up,0.0320894099040672,aEC,Maternal,0.781
chr17:79950000-80000000,up,0.0320810002197852,eEVT,Fetal,1
chr10:5550000-5600000,up,0.0320750813586299,SCT_B,Fetal,1
chr5:31350000-31400000,up,0.0320654861245635,SCT,Fetal,1
chr19:40100000-40150000,up,0.032005785573897,SCT_B,Fetal,1
chr11:64200000-64250000,up,0.0320025213813678,VCT,Fetal,0.999
chr8:102350000-102400000,up,0.0319881494079671,SCT_B,Fetal,1
chr1:212600000-212650000,up,0.0319627869164656,SCT_B,Fetal,1
chr7:158600000-158650000,up,0.0319435525969594,T,Maternal,0.689
chr10:123700000-123750000,up,0.0319420514689719,SCT_B,Fetal,1
chr1:92250000-92300000,up,0.0319193126172695,SCT,Fetal,1
chr3:160700000-160750000,up,0.031906166203527,SCT,Fetal,1
chr13:21500000-21550000,up,0.0318948809099098,proSCT,Fetal,0.997
chr16:70700000-70750000,up,0.0318934226823526,eEVT,Fetal,1
chr7:127250000-127300000,up,0.0318889641588445,VCT,Fetal,0.999
chr3:141750000-141800000,up,0.0318772649172683,SCT_B,Fetal,1
chr9:127550000-127600000,up,0.0318657113696795,FB,Fetal,0.553
chr9:132050000-132100000,up,0.0318484205589192,SCT_B,Fetal,1
chr7:121050000-121100000,up,0.0318459625582448,SCT,Fetal,1
chr5:148400000-148450000,up,0.0318425795974067,SCT_B,Fetal,1
chr7:107950000-108000000,up,0.0318306932138982,SCT_B,Fetal,1
chr1:30850000-30900000,up,0.0318195270858275,proSCT,Fetal,0.997
chr9:74350000-74400000,up,0.0317775874596676,T,Maternal,0.689
chr2:228500000-228550000,up,0.031771853546703,proSCT,Fetal,0.997
